,id,Type,query,value
5970,125,top,jiri vesely tennis live,9
5971,125,top,medvedev,9
5972,125,top,denis shapovalov,9
5973,125,top,bet365,9
5974,125,top,andrey rublev,9
5975,125,rising,rublev,159100
5976,125,rising,medvedev,109250
5977,125,rising,denis shapovalov,103200
5978,125,rising,tsitsipas,95500
5979,125,rising,atp dubai,94600
5980,125,rising,gerasimov,92450
5981,125,rising,ugo humbert,91350
5982,125,rising,cameron norrie,72450
5983,125,rising,brandon nakashima,70100
5984,125,rising,bublik,65600
5985,125,rising,yannick hanfmann,61950
5986,125,rising,karen khachanov,60100
5987,125,rising,wimbledon 2018,53800
5988,125,rising,hubert hurkacz,52900
5989,125,rising,ons jabeur,52300
5990,125,rising,emil ruusuvuori,51950
5991,125,rising,mikael ymer,50650
5992,125,rising,egor gerasimov,48400
5993,125,rising,dubai open,48150
5994,125,rising,casper ruud,46350
5995,125,rising,stefanos tsitsipas,45700
5996,125,rising,jiri vesely vs steve johnson,45700
5997,125,rising,laslo djere,45450
5998,125,rising,ilya ivashka,45100
5999,125,rising,denis shapovalov vs jiri vesely,44550
6000,126,top,joao de sousa,100
6001,126,top,joao paulo sousa,28
6002,126,top,paulo sousa,28
6003,126,top,joao paulo,28
6004,126,top,joao pedro,17
6005,126,top,joao pedro sousa,17
6006,126,top,pedro sousa joao sousa,17
6007,126,top,pedro sousa,16
6008,126,top,joao pessoa,15
6009,126,top,joao sousa vs,15
6010,126,top,sousa tennis,14
6011,126,top,joao sousa tennis,14
6012,126,top,joão sousa,14
6013,126,top,tennis,14
6014,126,top,joao souza,13
6015,126,top,atp joao sousa,13
6016,126,top,atp,13
6017,126,top,sao joao de sousa,10
6018,126,top,joao sousa youtuber,8
6019,126,top,joao sousa tenis,8
6020,126,top,sousa pb,8
6021,126,top,tenis,8
6022,126,top,joao sousa ranking,7
6023,126,top,joao ferreira,6
6024,126,top,nadal joao sousa,6
6025,126,rising,wimbledon 2019,42150
6026,126,rising,joao sousa wimbledon 2019,39200
6027,126,rising,joao sousa girlfriend,37900
6028,126,rising,tsitsipas,31150
6029,126,rising,sao joao de sousa 2018,28600
6030,126,rising,berrettini,27800
6031,126,rising,us open 2018,26500
6032,126,rising,lorenzo sonego,25300
6033,126,rising,dan evans,24700
6034,126,rising,emil ruusuvuori,24600
6035,126,rising,nuno borges,23250
6036,126,rising,denis shapovalov,22300
6037,126,rising,ugo humbert,21650
6038,126,rising,john millman,21450
6039,126,rising,dyego sousa,21200
6040,126,rising,joão sousa youtuber,19550
6041,126,rising,mikael ymer,19500
6042,126,rising,sebastian baez,18050
6043,126,rising,sao joao de sousa 2019,17250
6044,126,rising,cameron norrie,15850
6045,126,rising,alex molcan,15250
6046,126,rising,paul jubb,15150
6047,126,rising,federico coria,14750
6048,126,rising,carlos taberner,14700
6049,126,rising,carolina loureiro,13950
6050,127,top,tennis john isner,100
6051,127,top,tennis,96
6052,127,top,isner tennis,95
6053,127,top,wimbledon,59
6054,127,top,john isner wimbledon,58
6055,127,top,isner anderson,53
6056,127,top,john isner vs,53
6057,127,top,anderson,51
6058,127,top,kevin anderson,42
6059,127,top,isner height,39
6060,127,top,john isner height,39
6061,127,top,nadal,32
6062,127,top,john isner atp,31
6063,127,top,atp,31
6064,127,top,federer,29
6065,127,top,murray,27
6066,127,top,john isner match,25
6067,127,top,andy murray,25
6068,127,top,john isner wife,24
6069,127,top,djokovic,24
6070,127,top,mahut,20
6071,127,top,john isner mahut,20
6072,127,top,isner mahut,20
6073,127,top,roger federer,19
6074,127,top,john isner us open,19
6075,127,rising,john isner wimbledon 2018,138400
6076,127,rising,sinner,90150
6077,127,rising,stefanos tsitsipas,63250
6078,127,rising,alcaraz,57100
6079,127,rising,wimbledon 2022,54600
6080,127,rising,jannik sinner,54300
6081,127,rising,hurkacz,49550
6082,127,rising,cameron norrie,48150
6083,127,rising,auger aliassime,43050
6084,127,rising,carlos alcaraz,37150
6085,127,rising,berrettini,35650
6086,127,rising,hubert hurkacz,35100
6087,127,rising,daniil medvedev,34300
6088,127,rising,felix auger aliassime,31850
6089,127,rising,sebastian korda,22600
6090,127,rising,matteo berrettini,21250
6091,127,rising,wimbledon 2019,19500
6092,127,rising,alex de minaur,19200
6093,127,rising,brandon nakashima,18950
6094,127,rising,ugo humbert,17850
6095,127,rising,us open tennis 2018,17600
6096,127,rising,reilly opelka height,16350
6097,127,rising,emma raducanu,15300
6098,127,rising,daniel evans,15300
6099,127,rising,nicolas jarry,15100
6100,128,top,tennis,100
6101,128,top,tennis john millman,99
6102,128,top,millman tennis,98
6103,128,top,federer millman,74
6104,128,top,federer,74
6105,128,top,john millman us open,66
6106,128,top,millman us open,66
6107,128,top,us open,65
6108,128,top,john millman vs,64
6109,128,top,roger federer,40
6110,128,top,john millman atp,38
6111,128,top,australian open,38
6112,128,top,atp,38
6113,128,top,john millman ranking,32
6114,128,top,djokovic,27
6115,128,top,us open tennis,24
6116,128,top,nadal,23
6117,128,top,us open 2018,23
6118,128,top,john millman us open 2018,22
6119,128,top,de minaur,22
6120,128,top,john millman live,20
6121,128,top,alex de minaur,18
6122,128,top,kyrgios,18
6123,128,top,novak djokovic,15
6124,128,top,millman vs federer,14
6125,128,rising,us open 2018,261200
6126,128,rising,john millman us open 2018,256350
6127,128,rising,us open tennis 2018,123150
6128,128,rising,australian open 2020,113850
6129,128,rising,tiafoe,81050
6130,128,rising,medvedev,61100
6131,128,rising,mannarino,60800
6132,128,rising,john millman instagram,58350
6133,128,rising,fucsovics,55200
6134,128,rising,john millman sofascore,51500
6135,128,rising,tommy paul,50650
6136,128,rising,pospisil,47750
6137,128,rising,reilly opelka,46700
6138,128,rising,rublev,46350
6139,128,rising,hubert hurkacz,44850
6140,128,rising,novak djokovic vs john millman,43950
6141,128,rising,frances tiafoe,43850
6142,128,rising,ao,42700
6143,128,rising,gilles simon,41350
6144,128,rising,denis shapovalov,40650
6145,128,rising,diego schwartzman,39350
6146,128,rising,guido pella,38300
6147,128,rising,jannik sinner,36150
6148,128,rising,taylor fritz,35950
6149,128,rising,roland garros,35850
6150,129,top,tennis jo wilfried tsonga,100
6151,129,top,tennis,99
6152,129,top,tsonga tennis,97
6153,129,top,monfils,58
6154,129,top,nadal,58
6155,129,top,jo wilfried tsonga atp,52
6156,129,top,atp,51
6157,129,top,federer,45
6158,129,top,gael monfils,42
6159,129,top,roland garros jo wilfried tsonga,42
6160,129,top,roland garros,41
6161,129,top,jo wilfried tsonga wife,36
6162,129,top,djokovic,35
6163,129,top,jo wilfried tsonga ranking,34
6164,129,top,rafael nadal,31
6165,129,top,jo wilfried tsonga classement,31
6166,129,top,roger federer,29
6167,129,top,gasquet,27
6168,129,top,richard gasquet,24
6169,129,top,noura tsonga,24
6170,129,top,jo wilfried tsonga age,22
6171,129,top,jo wilfried tsonga wimbledon,20
6172,129,top,novak djokovic,20
6173,129,top,wimbledon,20
6174,129,top,noura el shwekh,20
6175,129,rising,ruud,105550
